rating_diff,player,piece,count
637,black,pawn,0
637,black,rook,1
637,black,bishop,0
637,black,knight,1
637,black,queen,0
637,black,king,0
569,white,pawn,0
569,white,rook,0
569,white,bishop,1
569,white,knight,0
569,white,queen,0
569,white,king,0
569,black,pawn,0
569,black,rook,0
569,black,bishop,0
569,black,knight,0
569,black,queen,0
569,black,king,0
541,white,pawn,3
541,white,rook,4
541,white,bishop,2
541,white,knight,3
541,white,queen,10
541,white,king,0
541,black,pawn,0
541,black,rook,2
541,black,bishop,5
541,black,knight,1
541,black,queen,2
541,black,king,0
429,white,pawn,0
429,white,rook,0
429,white,bishop,2
429,white,knight,5
429,white,queen,1
429,white,king,0
429,black,pawn,0
429,black,rook,0
429,black,bishop,0
429,black,knight,0
429,black,queen,1
429,black,king,0
815,white,pawn,0
815,white,rook,0
815,white,bishop,3
815,white,knight,2
815,white,queen,5
815,white,king,0
815,black,pawn,0
815,black,rook,0
815,black,bishop,0
815,black,knight,0
815,black,queen,0
815,black,king,0
600,white,pawn,2
600,white,rook,3
600,white,bishop,1
600,white,knight,0
600,white,queen,2
600,white,king,0
600,black,pawn,0
600,black,rook,0
600,black,bishop,1
600,black,knight,1
600,black,queen,1
600,black,king,0
738,white,pawn,0
738,white,rook,0
738,white,bishop,1
738,white,knight,0
738,white,queen,1
738,white,king,0
738,black,pawn,1
738,black,rook,0
738,black,bishop,1
738,black,knight,0
738,black,queen,0
738,black,king,0
687,white,pawn,2
687,white,rook,0
687,white,bishop,1
687,white,knight,0
687,white,queen,5
687,white,king,0
687,black,pawn,0
687,black,rook,0
687,black,bishop,1
687,black,knight,0
687,black,queen,0
687,black,king,0
659,white,pawn,0
659,white,rook,0
659,white,bishop,2
659,white,knight,2
659,white,queen,2
659,white,king,0
659,black,pawn,0
659,black,rook,6
659,black,bishop,0
659,black,knight,0
659,black,queen,4
659,black,king,0
870,white,pawn,0
870,white,rook,0
870,white,bishop,0
870,white,knight,0
870,white,queen,2
870,white,king,0
870,black,pawn,0
870,black,rook,1
870,black,bishop,0
870,black,knight,2
870,black,queen,3
870,black,king,0
618,white,pawn,1
618,white,rook,0
618,white,bishop,1
618,white,knight,6
618,white,queen,11
618,white,king,0
618,black,pawn,1
618,black,rook,1
618,black,bishop,6
618,black,knight,2
618,black,queen,5
618,black,king,0
803,white,pawn,0
803,white,rook,11
803,white,bishop,1
803,white,knight,1
803,white,queen,3
803,white,king,1
803,black,pawn,0
803,black,rook,4
803,black,bishop,0
803,black,knight,0
803,black,queen,1
803,black,king,0
764,white,pawn,0
764,white,rook,7
764,white,bishop,2
764,white,knight,5
764,white,queen,1
764,white,king,1
764,black,pawn,0
764,black,rook,2
764,black,bishop,2
764,black,knight,1
764,black,queen,0
764,black,king,0
1290,white,pawn,2
1290,white,rook,2
1290,white,bishop,2
1290,white,knight,0
1290,white,queen,0
1290,white,king,0
1290,black,pawn,1
1290,black,rook,0
1290,black,bishop,0
1290,black,knight,0
1290,black,queen,2
1290,black,king,0
952,white,pawn,0
952,white,rook,1
952,white,bishop,0
952,white,knight,0
952,white,queen,1
952,white,king,0
952,black,pawn,0
952,black,rook,1
952,black,bishop,0
952,black,knight,0
952,black,queen,0
952,black,king,0
1121,white,pawn,1
1121,white,rook,1
1121,white,bishop,0
1121,white,knight,6
1121,white,queen,3
1121,white,king,0
1121,black,pawn,0
1121,black,rook,7
1121,black,bishop,4
1121,black,knight,0
1121,black,queen,1
1121,black,king,0
1022,white,pawn,0
1022,white,rook,1
1022,white,bishop,0
1022,white,knight,0
1022,white,queen,1
1022,white,king,0
1022,black,pawn,0
1022,black,rook,0
1022,black,bishop,0
1022,black,knight,0
1022,black,queen,0
1022,black,king,0
648,white,pawn,0
648,white,rook,4
648,white,bishop,4
648,white,knight,4
648,white,queen,3
648,white,king,0
648,black,pawn,0
648,black,rook,6
648,black,bishop,6
648,black,knight,2
648,black,queen,3
648,black,king,0
729,white,pawn,1
729,white,rook,0
729,white,bishop,1
729,white,knight,1
729,white,queen,2
729,white,king,0
729,black,pawn,0
729,black,rook,3
729,black,bishop,3
729,black,knight,3
729,black,queen,3
729,black,king,0
770,white,pawn,0
770,white,rook,0
770,white,bishop,0
770,white,knight,0
770,white,queen,0
770,white,king,0
770,black,pawn,0
770,black,rook,0
770,black,bishop,0
770,black,knight,0
770,black,queen,2
770,black,king,0
1273,white,pawn,0
1273,white,rook,0
1273,white,bishop,0
1273,white,knight,0
1273,white,queen,0
1273,white,king,0
1273,black,pawn,0
1273,black,rook,0
1273,black,bishop,0
1273,black,knight,2
1273,black,queen,0
1273,black,king,0
780,white,pawn,0
780,white,rook,0
780,white,bishop,0
780,white,knight,0
780,white,queen,2
780,white,king,0
780,black,pawn,0
780,black,rook,0
780,black,bishop,0
780,black,knight,4
780,black,queen,4
780,black,king,0
452,white,pawn,1
452,white,rook,2
452,white,bishop,0
452,white,knight,4
452,white,queen,1
452,white,king,0
452,black,pawn,0
452,black,rook,0
452,black,bishop,1
452,black,knight,0
452,black,queen,5
452,black,king,0
565,white,pawn,0
565,white,rook,0
565,white,bishop,0
565,white,knight,0
565,white,queen,2
565,white,king,0
565,black,pawn,0
565,black,rook,0
565,black,bishop,0
565,black,knight,0
565,black,queen,0
565,black,king,0
1008,white,pawn,1
1008,white,rook,0
1008,white,bishop,1
1008,white,knight,0
1008,white,queen,0
1008,white,king,0
1008,black,pawn,0
1008,black,rook,0
1008,black,bishop,0
1008,black,knight,0
1008,black,queen,0
1008,black,king,0
1021,white,pawn,0
1021,white,rook,3
1021,white,bishop,0
1021,white,knight,1
1021,white,queen,1
1021,white,king,0
1021,black,pawn,0
1021,black,rook,0
1021,black,bishop,0
1021,black,knight,0
1021,black,queen,0
1021,black,king,0
1407,white,pawn,0
1407,white,rook,0
1407,white,bishop,0
1407,white,knight,0
1407,white,queen,0
1407,white,king,0
1407,black,pawn,0
1407,black,rook,2
1407,black,bishop,0
1407,black,knight,1
1407,black,queen,2
1407,black,king,0
766,white,pawn,0
766,white,rook,1
766,white,bishop,2
766,white,knight,1
766,white,queen,0
766,white,king,0
766,black,pawn,0
766,black,rook,0
766,black,bishop,0
766,black,knight,1
766,black,queen,3
766,black,king,0
951,white,pawn,0
951,white,rook,0
951,white,bishop,1
951,white,knight,0
951,white,queen,0
951,white,king,0
951,black,pawn,4
951,black,rook,0
951,black,bishop,1
951,black,knight,1
951,black,queen,2
951,black,king,0
533,white,pawn,0
533,white,rook,6
533,white,bishop,2
533,white,knight,4
533,white,queen,6
533,white,king,0
533,black,pawn,0
533,black,rook,2
533,black,bishop,1
533,black,knight,4
533,black,queen,7
533,black,king,0
850,white,pawn,0
850,white,rook,0
850,white,bishop,0
850,white,knight,1
850,white,queen,0
850,white,king,0
850,black,pawn,0
850,black,rook,0
850,black,bishop,0
850,black,knight,1
850,black,queen,0
850,black,king,0
1024,white,pawn,0
1024,white,rook,0
1024,white,bishop,0
1024,white,knight,0
1024,white,queen,0
1024,white,king,0
1024,black,pawn,0
1024,black,rook,0
1024,black,bishop,0
1024,black,knight,0
1024,black,queen,1
1024,black,king,0
620,white,pawn,0
620,white,rook,0
620,white,bishop,2
620,white,knight,1
620,white,queen,0
620,white,king,0
620,black,pawn,1
620,black,rook,1
620,black,bishop,0
620,black,knight,0
620,black,queen,2
620,black,king,0
1086,white,pawn,0
1086,white,rook,0
1086,white,bishop,0
1086,white,knight,0
1086,white,queen,0
1086,white,king,0
1086,black,pawn,0
1086,black,rook,0
1086,black,bishop,0
1086,black,knight,1
1086,black,queen,0
1086,black,king,0
456,white,pawn,0
456,white,rook,0
456,white,bishop,0
456,white,knight,4
456,white,queen,0
456,white,king,0
456,black,pawn,0
456,black,rook,0
456,black,bishop,0
456,black,knight,0
456,black,queen,0
456,black,king,0
985,white,pawn,2
985,white,rook,9
985,white,bishop,1
985,white,knight,2
985,white,queen,1
985,white,king,0
985,black,pawn,0
985,black,rook,0
985,black,bishop,0
985,black,knight,0
985,black,queen,0
985,black,king,0
690,white,pawn,0
690,white,rook,1
690,white,bishop,0
690,white,knight,0
690,white,queen,0
690,white,king,0
690,black,pawn,0
690,black,rook,5
690,black,bishop,2
690,black,knight,0
690,black,queen,0
690,black,king,0
606,white,pawn,0
606,white,rook,1
606,white,bishop,1
606,white,knight,2
606,white,queen,0
606,white,king,0
606,black,pawn,0
606,black,rook,1
606,black,bishop,0
606,black,knight,0
606,black,queen,1
606,black,king,0
651,white,pawn,0
651,white,rook,0
651,white,bishop,0
651,white,knight,2
651,white,queen,3
651,white,king,0
651,black,pawn,0
651,black,rook,3
651,black,bishop,1
651,black,knight,3
651,black,queen,2
651,black,king,0
638,white,pawn,0
638,white,rook,0
638,white,bishop,0
638,white,knight,0
638,white,queen,0
638,white,king,0
638,black,pawn,0
638,black,rook,0
638,black,bishop,0
638,black,knight,3
638,black,queen,2
638,black,king,0
660,white,pawn,0
660,white,rook,0
660,white,bishop,0
660,white,knight,0
660,white,queen,1
660,white,king,0
660,black,pawn,1
660,black,rook,0
660,black,bishop,2
660,black,knight,1
660,black,queen,2
660,black,king,0
1188,white,pawn,0
1188,white,rook,0
1188,white,bishop,1
1188,white,knight,5
1188,white,queen,0
1188,white,king,0
1188,black,pawn,0
1188,black,rook,0
1188,black,bishop,1
1188,black,knight,0
1188,black,queen,1
1188,black,king,0
559,white,pawn,0
559,white,rook,0
559,white,bishop,2
559,white,knight,0
559,white,queen,0
559,white,king,0
559,black,pawn,0
559,black,rook,0
559,black,bishop,0
559,black,knight,0
559,black,queen,1
559,black,king,1
663,white,pawn,0
663,white,rook,8
663,white,bishop,2
663,white,knight,4
663,white,queen,2
663,white,king,0
663,black,pawn,0
663,black,rook,0
663,black,bishop,0
663,black,knight,2
663,black,queen,1
663,black,king,0
682,white,pawn,0
682,white,rook,5
682,white,bishop,2
682,white,knight,0
682,white,queen,0
682,white,king,0
682,black,pawn,2
682,black,rook,0
682,black,bishop,0
682,black,knight,0
682,black,queen,0
682,black,king,0
676,white,pawn,0
676,white,rook,1
676,white,bishop,0
676,white,knight,0
676,white,queen,0
676,white,king,0
676,black,pawn,0
676,black,rook,6
676,black,bishop,1
676,black,knight,0
676,black,queen,0
676,black,king,0
609,white,pawn,0
609,white,rook,0
609,white,bishop,0
609,white,knight,0
609,white,queen,0
609,white,king,0
609,black,pawn,0
609,black,rook,0
609,black,bishop,1
609,black,knight,0
609,black,queen,0
609,black,king,0
864,white,pawn,0
864,white,rook,2
864,white,bishop,0
864,white,knight,0
864,white,queen,0
864,white,king,0
864,black,pawn,0
864,black,rook,0
864,black,bishop,1
864,black,knight,0
864,black,queen,1
864,black,king,0
630,white,pawn,0
630,white,rook,1
630,white,bishop,0
630,white,knight,0
630,white,queen,6
630,white,king,0
630,black,pawn,0
630,black,rook,0
630,black,bishop,1
630,black,knight,1
630,black,queen,1
630,black,king,0
1124,white,pawn,0
1124,white,rook,0
1124,white,bishop,0
1124,white,knight,0
1124,white,queen,1
1124,white,king,0
1124,black,pawn,0
1124,black,rook,0
1124,black,bishop,0
1124,black,knight,0
1124,black,queen,0
1124,black,king,0
1196,white,pawn,1
1196,white,rook,1
1196,white,bishop,3
1196,white,knight,1
1196,white,queen,0
1196,white,king,0
1196,black,pawn,0
1196,black,rook,0
1196,black,bishop,0
1196,black,knight,0
1196,black,queen,1
1196,black,king,0
995,white,pawn,0
995,white,rook,5
995,white,bishop,2
995,white,knight,0
995,white,queen,3
995,white,king,0
995,black,pawn,0
995,black,rook,0
995,black,bishop,0
995,black,knight,0
995,black,queen,1
995,black,king,0
756,white,pawn,0
756,white,rook,0
756,white,bishop,0
756,white,knight,0
756,white,queen,0
756,white,king,0
756,black,pawn,0
756,black,rook,0
756,black,bishop,2
756,black,knight,0
756,black,queen,0
756,black,king,0
549,white,pawn,0
549,white,rook,2
549,white,bishop,3
549,white,knight,3
549,white,queen,8
549,white,king,0
549,black,pawn,0
549,black,rook,0
549,black,bishop,0
549,black,knight,0
549,black,queen,0
549,black,king,0
857,white,pawn,0
857,white,rook,0
857,white,bishop,0
857,white,knight,0
857,white,queen,1
857,white,king,0
857,black,pawn,1
857,black,rook,1
857,black,bishop,0
857,black,knight,1
857,black,queen,0
857,black,king,0
508,white,pawn,3
508,white,rook,7
508,white,bishop,1
508,white,knight,1
508,white,queen,8
508,white,king,0
508,black,pawn,0
508,black,rook,0
508,black,bishop,0
508,black,knight,1
508,black,queen,0
508,black,king,0
730,white,pawn,0
730,white,rook,2
730,white,bishop,2
730,white,knight,0
730,white,queen,1
730,white,king,0
730,black,pawn,0
730,black,rook,5
730,black,bishop,3
730,black,knight,0
730,black,queen,3
730,black,king,0
783,white,pawn,1
783,white,rook,0
783,white,bishop,0
783,white,knight,1
783,white,queen,1
783,white,king,0
783,black,pawn,0
783,black,rook,0
783,black,bishop,0
783,black,knight,1
783,black,queen,3
783,black,king,0
958,white,pawn,0
958,white,rook,0
958,white,bishop,1
958,white,knight,0
958,white,queen,0
958,white,king,0
958,black,pawn,0
958,black,rook,0
958,black,bishop,2
958,black,knight,0
958,black,queen,3
958,black,king,0
957,white,pawn,0
957,white,rook,2
957,white,bishop,0
957,white,knight,1
957,white,queen,0
957,white,king,0
957,black,pawn,0
957,black,rook,0
957,black,bishop,0
957,black,knight,0
957,black,queen,0
957,black,king,0
693,white,pawn,0
693,white,rook,1
693,white,bishop,2
693,white,knight,2
693,white,queen,5
693,white,king,0
693,black,pawn,0
693,black,rook,1
693,black,bishop,2
693,black,knight,0
693,black,queen,1
693,black,king,0
633,white,pawn,0
633,white,rook,1
633,white,bishop,0
633,white,knight,1
633,white,queen,0
633,white,king,0
633,black,pawn,0
633,black,rook,0
633,black,bishop,0
633,black,knight,1
633,black,queen,1
633,black,king,0
697,white,pawn,0
697,white,rook,0
697,white,bishop,0
697,white,knight,0
697,white,queen,0
697,white,king,0
697,black,pawn,1
697,black,rook,1
697,black,bishop,1
697,black,knight,2
697,black,queen,2
697,black,king,0
631,white,pawn,0
631,white,rook,1
631,white,bishop,0
631,white,knight,0
631,white,queen,0
631,white,king,0
631,black,pawn,0
631,black,rook,1
631,black,bishop,0
631,black,knight,2
631,black,queen,5
631,black,king,0
678,white,pawn,1
678,white,rook,0
678,white,bishop,0
678,white,knight,0
678,white,queen,0
678,white,king,0
678,black,pawn,0
678,black,rook,3
678,black,bishop,0
678,black,knight,0
678,black,queen,1
678,black,king,0
889,white,pawn,0
889,white,rook,0
889,white,bishop,1
889,white,knight,1
889,white,queen,1
889,white,king,0
889,black,pawn,0
889,black,rook,0
889,black,bishop,0
889,black,knight,0
889,black,queen,0
889,black,king,0
733,white,pawn,0
733,white,rook,0
733,white,bishop,0
733,white,knight,0
733,white,queen,0
733,white,king,0
733,black,pawn,0
733,black,rook,0
733,black,bishop,1
733,black,knight,0
733,black,queen,0
733,black,king,0
1015,white,pawn,0
1015,white,rook,0
1015,white,bishop,0
1015,white,knight,0
1015,white,queen,1
1015,white,king,0
1015,black,pawn,0
1015,black,rook,0
1015,black,bishop,0
1015,black,knight,1
1015,black,queen,0
1015,black,king,0
787,white,pawn,0
787,white,rook,1
787,white,bishop,1
787,white,knight,0
787,white,queen,2
787,white,king,0
787,black,pawn,0
787,black,rook,2
787,black,bishop,2
787,black,knight,0
787,black,queen,0
787,black,king,0
786,white,pawn,0
786,white,rook,0
786,white,bishop,1
786,white,knight,1
786,white,queen,1
786,white,king,0
786,black,pawn,0
786,black,rook,0
786,black,bishop,0
786,black,knight,0
786,black,queen,1
786,black,king,0
734,white,pawn,1
734,white,rook,2
734,white,bishop,0
734,white,knight,0
734,white,queen,1
734,white,king,0
734,black,pawn,0
734,black,rook,1
734,black,bishop,2
734,black,knight,1
734,black,queen,0
734,black,king,0
712,white,pawn,0
712,white,rook,0
712,white,bishop,0
712,white,knight,0
712,white,queen,0
712,white,king,0
712,black,pawn,0
712,black,rook,0
712,black,bishop,2
712,black,knight,0
712,black,queen,1
712,black,king,0
657,white,pawn,0
657,white,rook,2
657,white,bishop,0
657,white,knight,0
657,white,queen,0
657,white,king,0
657,black,pawn,0
657,black,rook,0
657,black,bishop,0
657,black,knight,0
657,black,queen,2
657,black,king,0
758,white,pawn,0
758,white,rook,0
758,white,bishop,0
758,white,knight,0
758,white,queen,0
758,white,king,0
758,black,pawn,0
758,black,rook,1
758,black,bishop,0
758,black,knight,0
758,black,queen,1
758,black,king,0
558,white,pawn,0
558,white,rook,0
558,white,bishop,1
558,white,knight,0
558,white,queen,2
558,white,king,0
558,black,pawn,0
558,black,rook,1
558,black,bishop,1
558,black,knight,0
558,black,queen,2
558,black,king,0
1200,white,pawn,0
1200,white,rook,0
1200,white,bishop,1
1200,white,knight,0
1200,white,queen,0
1200,white,king,0
1200,black,pawn,0
1200,black,rook,0
1200,black,bishop,0
1200,black,knight,0
1200,black,queen,0
1200,black,king,0
1141,white,pawn,0
1141,white,rook,0
1141,white,bishop,0
1141,white,knight,0
1141,white,queen,2
1141,white,king,0
1141,black,pawn,0
1141,black,rook,0
1141,black,bishop,0
1141,black,knight,0
1141,black,queen,0
1141,black,king,0
1212,white,pawn,0
1212,white,rook,1
1212,white,bishop,0
1212,white,knight,1
1212,white,queen,2
1212,white,king,0
1212,black,pawn,0
1212,black,rook,0
1212,black,bishop,0
1212,black,knight,0
1212,black,queen,0
1212,black,king,0
656,white,pawn,0
656,white,rook,0
656,white,bishop,0
656,white,knight,0
656,white,queen,0
656,white,king,0
656,black,pawn,1
656,black,rook,6
656,black,bishop,1
656,black,knight,0
656,black,queen,1
656,black,king,0
731,white,pawn,0
731,white,rook,0
731,white,bishop,1
731,white,knight,0
731,white,queen,0
731,white,king,0
731,black,pawn,0
731,black,rook,3
731,black,bishop,1
731,black,knight,0
731,black,queen,0
731,black,king,0
806,white,pawn,0
806,white,rook,0
806,white,bishop,1
806,white,knight,0
806,white,queen,2
806,white,king,0
806,black,pawn,0
806,black,rook,0
806,black,bishop,0
806,black,knight,0
806,black,queen,0
806,black,king,0
810,white,pawn,0
810,white,rook,0
810,white,bishop,1
810,white,knight,0
810,white,queen,0
810,white,king,0
810,black,pawn,0
810,black,rook,0
810,black,bishop,0
810,black,knight,0
810,black,queen,4
810,black,king,0
571,white,pawn,0
571,white,rook,0
571,white,bishop,0
571,white,knight,0
571,white,queen,1
571,white,king,0
571,black,pawn,0
571,black,rook,0
571,black,bishop,1
571,black,knight,0
571,black,queen,4
571,black,king,0
771,white,pawn,0
