rating_diff,player,square,moved_piece,moved_from,count
136,black,27,pawn,30,1
136,black,24,pawn,22,1
136,black,3,knight,28,1
43,white,6,queen,39,3
43,white,6,queen,37,2
43,white,6,queen,58,2
43,white,6,queen,59,2
43,white,6,queen,51,2
43,white,6,queen,53,3
43,white,6,queen,35,1
43,white,6,queen,24,1
43,white,6,queen,30,2
43,white,6,queen,47,1
43,white,6,queen,44,2
43,white,6,queen,20,1
43,white,6,queen,23,1
43,white,6,queen,61,1
43,white,6,queen,55,2
43,white,6,queen,63,1
43,white,6,queen,60,2
43,white,6,queen,28,1
43,white,6,queen,50,1
43,white,6,queen,38,1
43,white,6,queen,25,1
43,white,6,queen,62,1
43,white,6,queen,52,1
43,white,6,knight,44,1
43,white,6,knight,43,3
43,white,6,knight,50,2
43,white,6,knight,60,1
43,white,6,knight,28,1
43,white,6,knight,22,1
43,white,6,knight,35,1
43,white,6,knight,52,1
43,white,6,knight,48,1
43,white,6,knight,58,1
43,white,6,knight,36,1
43,white,6,knight,37,1
43,white,6,rook,28,2
43,white,6,rook,42,1
43,white,6,rook,39,2
43,white,6,rook,4,5
43,white,6,rook,3,3
43,white,6,rook,35,1
43,white,6,rook,27,1
43,white,6,rook,53,1
43,white,6,rook,58,1
43,white,6,rook,50,1
43,white,6,rook,59,1
43,white,6,rook,52,1
43,white,6,rook,5,1
43,white,6,pawn,31,1
43,white,6,pawn,30,1
43,white,6,pawn,38,1
43,white,6,pawn,47,1
43,white,6,pawn,21,1
43,white,6,bishop,38,1
43,white,6,bishop,26,2
43,white,6,bishop,53,2
43,white,6,bishop,33,1
43,white,6,bishop,16,1
43,white,6,bishop,61,1
43,white,14,rook,54,1
43,white,14,rook,50,1
43,white,14,rook,60,1
43,white,14,rook,49,1
43,white,14,bishop,43,1
43,white,14,bishop,29,1
43,white,14,queen,56,1
43,white,14,queen,17,1
43,white,14,queen,44,1
43,white,15,queen,47,1
43,white,15,rook,34,1
43,white,20,knight,52,1
43,white,20,knight,34,1
43,white,20,rook,35,1
43,white,20,rook,2,1
43,white,20,rook,59,1
43,white,4,pawn,53,1
43,white,4,pawn,43,1
43,white,4,knight,44,1
43,white,4,knight,43,4
43,white,4,knight,49,2
43,white,4,knight,45,2
43,white,4,knight,47,1
43,white,4,knight,35,1
43,white,4,queen,36,1
43,white,4,queen,33,1
43,white,4,queen,24,2
43,white,4,queen,39,4
43,white,4,queen,31,1
43,white,4,queen,55,1
43,white,4,queen,58,1
43,white,4,queen,52,2
43,white,4,queen,59,1
43,white,4,queen,47,1
43,white,4,bishop,30,1
43,white,4,bishop,33,3
43,white,4,bishop,42,2
43,white,4,bishop,51,3
43,white,4,bishop,39,1
43,white,4,rook,5,2
43,white,38,queen,46,1
43,white,2,rook,37,1
43,white,2,rook,36,1
43,white,2,rook,62,1
43,white,2,knight,52,1
43,white,2,knight,42,1
43,white,2,pawn,43,1
43,white,2,pawn,36,1
43,white,26,pawn,35,1
43,white,26,rook,42,1
43,white,27,pawn,43,1
43,white,35,pawn,42,1
43,white,44,pawn,50,1
43,white,52,pawn,51,1
43,white,52,queen,59,1
43,white,52,queen,51,1
43,white,52,queen,43,1
43,white,52,queen,57,1
43,white,52,queen,36,1
43,white,52,queen,34,1
43,white,43,pawn,17,1
43,white,43,rook,48,2
43,white,13,rook,50,1
43,white,13,rook,4,1
43,white,13,rook,41,1
43,white,13,pawn,22,1
43,white,13,knight,28,1
43,white,42,pawn,49,2
43,white,42,pawn,48,1
43,white,7,queen,19,1
43,white,7,rook,62,1
43,white,7,bishop,55,1
43,white,8,queen,57,1
43,white,8,queen,60,1
43,white,9,queen,31,1
43,white,9,rook,61,1
43,white,9,rook,37,1
43,white,9,knight,27,1
43,white,23,rook,61,1
43,white,21,rook,2,1
43,white,21,rook,48,1
43,white,3,rook,4,1
43,white,3,queen,59,1
43,white,1,queen,45,1
43,white,1,queen,56,1
43,white,1,rook,51,1
43,white,1,knight,19,1
43,white,51,queen,58,1
43,white,12,rook,40,1
43,white,12,knight,41,1
43,white,18,rook,52,1
43,white,11,rook,13,1
43,white,5,knight,38,1
43,white,31,queen,41,1
43,white,39,queen,50,1
43,white,40,pawn,33,1
43,white,40,pawn,41,1
43,white,29,pawn,39,1
43,white,29,pawn,38,1
43,white,37,pawn,46,1
43,white,53,queen,62,1
43,white,45,queen,37,1
43,white,36,queen,14,1
43,black,30,rook,3,1
43,black,60,queen,44,1
43,black,60,queen,3,1
43,black,60,queen,32,1
43,black,60,queen,52,1
43,black,60,queen,31,4
43,black,60,queen,36,1
43,black,60,queen,25,2
43,black,60,queen,26,2
43,black,60,queen,18,1
43,black,60,queen,13,1
43,black,60,knight,10,2
43,black,60,knight,19,1
43,black,60,knight,21,2
43,black,60,knight,17,1
43,black,60,knight,27,1
43,black,60,bishop,25,2
43,black,60,bishop,31,2
43,black,60,rook,7,1
43,black,52,bishop,15,1
43,black,52,bishop,19,1
43,black,52,bishop,28,1
43,black,52,queen,36,1
43,black,52,queen,27,1
43,black,52,queen,13,1
43,black,52,knight,19,1
43,black,52,knight,27,1
43,black,52,knight,26,1
43,black,62,knight,21,2
43,black,62,knight,19,1
43,black,62,knight,28,1
43,black,62,knight,18,1
43,black,62,knight,15,1
43,black,62,knight,8,1
43,black,62,knight,23,2
43,black,62,bishop,34,1
43,black,62,bishop,12,1
43,black,62,bishop,18,1
43,black,62,bishop,27,2
43,black,62,rook,2,1
43,black,62,rook,11,2
43,black,62,rook,10,1
43,black,62,rook,15,1
43,black,62,rook,0,1
43,black,62,rook,19,1
43,black,62,rook,12,1
43,black,62,rook,28,1
43,black,62,rook,4,1
43,black,62,rook,60,1
43,black,62,rook,3,1
43,black,62,rook,59,1
43,black,62,rook,39,1
43,black,62,queen,25,1
43,black,62,queen,1,1
43,black,62,queen,10,1
43,black,62,queen,19,1
43,black,62,queen,38,3
43,black,62,queen,13,2
43,black,62,queen,11,1
43,black,62,queen,18,3
43,black,62,queen,24,1
43,black,62,queen,3,2
43,black,62,queen,4,1
43,black,62,queen,29,3
43,black,62,queen,21,1
43,black,62,queen,32,1
43,black,62,queen,5,2
43,black,62,queen,37,1
43,black,62,queen,7,1
43,black,62,queen,2,2
43,black,62,queen,58,1
43,black,62,queen,26,1
43,black,62,queen,34,1
43,black,62,pawn,38,1
43,black,62,pawn,18,2
43,black,54,rook,9,1
43,black,54,knight,30,2
43,black,54,knight,21,2
43,black,54,knight,60,2
43,black,63,queen,1,1
43,black,63,queen,11,1
43,black,63,queen,18,1
43,black,63,queen,27,1
43,black,63,queen,37,1
43,black,63,queen,6,1
43,black,63,queen,38,1
43,black,63,queen,20,1
43,black,63,queen,42,1
43,black,63,queen,2,1
43,black,63,bishop,14,1
43,black,63,bishop,15,1
43,black,63,bishop,27,1
43,black,63,rook,3,1
43,black,63,rook,11,1
43,black,63,rook,15,1
43,black,63,rook,6,1
43,black,63,pawn,15,1
43,black,63,pawn,20,1
43,black,59,knight,19,1
43,black,59,knight,29,1
43,black,59,knight,39,2
43,black,59,queen,34,1
43,black,59,bishop,30,1
43,black,59,bishop,39,1
43,black,44,rook,3,2
43,black,33,queen,34,1
43,black,58,queen,3,1
43,black,58,queen,33,1
43,black,58,queen,12,1
43,black,58,queen,42,1
43,black,58,queen,10,1
43,black,58,knight,22,1
43,black,58,knight,12,1
43,black,58,knight,21,1
43,black,58,bishop,25,1
43,black,58,bishop,14,1
43,black,57,rook,60,1
43,black,53,rook,22,1
43,black,53,rook,10,1
43,black,53,knight,27,1
43,black,53,bishop,28,1
43,black,53,bishop,19,1
43,black,53,queen,5,1
43,black,46,knight,2,1
43,black,46,rook,11,1
43,black,51,rook,45,1
43,black,35,rook,62,1
43,black,35,rook,11,1
43,black,35,rook,22,1
43,black,35,rook,55,1
43,black,35,rook,14,1
43,black,37,knight,21,1
43,black,37,rook,3,1
43,black,37,rook,30,1
43,black,49,rook,63,1
43,black,41,rook,22,1
43,black,41,rook,21,2
43,black,41,rook,20,1
43,black,61,knight,21,2
43,black,61,knight,28,1
43,black,61,knight,30,1
43,black,61,knight,13,1
43,black,61,knight,7,1
43,black,61,queen,41,1
43,black,61,queen,18,1
43,black,61,queen,26,1
43,black,61,bishop,29,1
43,black,61,rook,7,1
43,black,61,rook,6,1
43,black,61,rook,11,1
43,black,61,pawn,15,1
43,black,55,bishop,47,1
43,black,55,rook,11,1
43,black,28,bishop,33,1
43,black,28,rook,9,1
43,black,28,rook,6,1
43,black,28,rook,14,1
43,black,34,queen,3,1
43,black,42,rook,28,1
43,black,42,rook,23,1
43,black,42,rook,18,1
43,black,38,pawn,21,1
43,black,29,bishop,27,1
43,black,16,rook,4,1
34,white,4,queen,21,1
34,white,4,queen,45,1
34,white,4,queen,56,2
34,white,4,queen,51,1
34,white,4,queen,24,4
34,white,4,queen,12,2
34,white,4,queen,39,6
34,white,4,queen,47,3
34,white,4,queen,54,2
34,white,4,queen,13,1
34,white,4,queen,59,2
34,white,4,queen,44,2
34,white,4,queen,60,1
34,white,4,queen,46,3
34,white,4,queen,37,1
34,white,4,queen,35,1
34,white,4,queen,62,2
34,white,4,queen,30,1
34,white,4,queen,27,1
34,white,4,queen,36,3
34,white,4,queen,53,1
34,white,4,queen,25,1
34,white,4,queen,52,1
34,white,4,bishop,35,1
34,white,4,bishop,33,11
34,white,4,bishop,51,3
34,white,4,bishop,39,1
34,white,4,bishop,54,1
34,white,4,bishop,42,5
34,white,4,bishop,45,2
34,white,4,bishop,29,1
34,white,4,bishop,43,1
34,white,4,bishop,37,1
34,white,4,bishop,19,1
34,white,4,bishop,46,1
34,white,4,rook,49,1
34,white,4,rook,6,1
34,white,4,rook,52,1
34,white,4,knight,43,1
34,white,4,knight,58,1
34,white,4,knight,52,1
34,white,4,knight,39,1
34,white,4,pawn,44,1
34,white,4,pawn,39,1
34,white,4,pawn,53,1
34,white,4,pawn,25,1
34,white,6,rook,36,1
34,white,6,rook,37,2
34,white,6,rook,4,1
34,white,6,rook,53,1
34,white,6,rook,49,1
34,white,6,rook,48,2
34,white,6,rook,42,1
34,white,6,rook,60,1
34,white,6,rook,58,2
34,white,6,rook,56,1
34,white,6,rook,59,2
34,white,6,rook,61,3
34,white,6,rook,52,2
34,white,6,rook,51,1
34,white,6,rook,2,1
34,white,6,rook,18,1
34,white,6,rook,17,1
34,white,6,rook,54,1
34,white,6,rook,46,1
34,white,6,bishop,38,2
34,white,6,bishop,33,2
34,white,6,bishop,45,1
34,white,6,bishop,25,1
34,white,6,bishop,42,2
34,white,6,bishop,55,2
34,white,6,bishop,26,1
34,white,6,bishop,35,1
34,white,6,bishop,34,1
34,white,6,bishop,16,1
34,white,6,pawn,17,1
34,white,6,pawn,42,1
34,white,6,pawn,33,1
34,white,6,pawn,44,1
34,white,6,queen,26,3
34,white,6,queen,23,2
34,white,6,queen,21,2
34,white,6,queen,17,4
34,white,6,queen,18,3
34,white,6,queen,30,1
34,white,6,queen,37,4
34,white,6,queen,46,2
34,white,6,queen,52,2
34,white,6,queen,32,1
34,white,6,queen,0,1
34,white,6,queen,59,2
34,white,6,queen,24,1
34,white,6,queen,42,3
34,white,6,queen,58,3
34,white,6,queen,60,1
34,white,6,queen,54,1
34,white,6,queen,56,1
34,white,6,queen,57,1
34,white,6,queen,35,1
34,white,6,queen,10,1
34,white,6,queen,53,3
34,white,6,queen,61,2
34,white,6,queen,51,1
34,white,6,queen,43,1
34,white,6,knight,52,2
34,white,6,knight,37,1
34,white,6,knight,38,2
34,white,6,knight,43,2
34,white,6,knight,53,1
34,white,6,knight,28,1
34,white,6,knight,58,1
34,white,6,knight,33,1
34,white,6,knight,45,2
34,white,6,knight,11,1
34,white,6,knight,60,1
34,white,7,rook,58,1
34,white,7,rook,55,1
34,white,7,rook,54,1
34,white,7,rook,53,3
34,white,7,rook,63,1
34,white,7,rook,51,1
34,white,7,rook,61,3
34,white,7,rook,59,1
34,white,7,pawn,47,1
34,white,7,pawn,29,1
34,white,7,queen,47,1
34,white,7,queen,61,1
34,white,7,queen,26,1
34,white,7,queen,21,1
34,white,7,queen,53,1
34,white,7,queen,51,1
34,white,7,queen,50,1
34,white,14,rook,60,1
34,white,14,rook,8,1
34,white,14,rook,16,1
34,white,14,rook,63,1
34,white,14,rook,47,1
34,white,14,rook,36,1
34,white,14,queen,1,1
34,white,14,queen,8,1
34,white,14,queen,45,1
34,white,14,queen,13,1
34,white,14,bishop,43,1
34,white,13,bishop,62,1
34,white,13,queen,44,1
34,white,13,queen,16,1
34,white,13,rook,51,1
34,white,13,rook,56,1
34,white,13,rook,30,1
34,white,13,knight,51,2
34,white,13,knight,42,2
34,white,15,queen,51,3
34,white,15,queen,43,3
34,white,15,queen,63,1
34,white,15,queen,47,1
34,white,15,queen,41,1
34,white,15,queen,29,1
34,white,15,queen,22,1
34,white,15,queen,28,1
34,white,15,queen,35,1
34,white,15,queen,30,1
34,white,15,rook,44,1
34,white,15,rook,38,2
34,white,15,rook,54,1
34,white,15,bishop,42,1
34,white,15,bishop,51,1
34,white,1,queen,55,1
34,white,1,queen,60,1
34,white,1,bishop,46,1
34,white,2,queen,44,1
34,white,2,queen,42,2
34,white,2,queen,63,1
34,white,2,queen,46,1
34,white,2,queen,43,2
34,white,2,queen,51,2
34,white,2,queen,38,1
34,white,2,queen,45,1
34,white,2,queen,34,1
34,white,2,queen,33,2
34,white,2,knight,53,1
34,white,2,knight,24,1
34,white,2,knight,45,1
34,white,2,pawn,36,1
34,white,2,pawn,47,1
34,white,2,pawn,46,1
34,white,2,pawn,53,1
34,white,2,bishop,26,1
34,white,2,bishop,37,1
34,white,2,bishop,30,1
34,white,2,bishop,51,1
34,white,2,bishop,58,1
34,white,2,rook,47,1
34,white,2,rook,39,1
34,white,3,bishop,33,1
34,white,3,bishop,25,1
34,white,3,bishop,40,1
34,white,3,bishop,53,2
34,white,3,bishop,44,1
34,white,3,queen,32,1
34,white,3,queen,35,1
34,white,3,queen,56,1
34,white,3,queen,45,2
34,white,3,queen,29,1
34,white,3,knight,44,1
34,white,3,rook,59,1
34,white,22,pawn,26,1
34,white,22,rook,32,1
34,white,30,rook,40,1
34,white,36,pawn,43,1
34,white,23,rook,43,1
34,white,26,knight,37,1
34,white,26,queen,22,1
34,white,26,queen,23,1
34,white,26,queen,60,1
34,white,26,queen,61,1
34,white,26,queen,47,1
34,white,26,queen,54,1
34,white,29,queen,36,1
34,white,27,queen,49,1
34,white,27,pawn,28,1
34,white,5,rook,49,2
34,white,5,rook,57,1
34,white,5,rook,61,1
34,white,5,queen,39,1
34,white,5,queen,8,1
34,white,5,queen,32,1
34,white,5,knight,55,1
34,white,21,rook,63,1
34,white,21,king,21,1
34,white,21,pawn,30,1
34,white,12,queen,24,1
34,white,12,rook,58,1
34,white,12,rook,61,2
34,white,12,rook,60,1
34,white,12,pawn,30,2
34,white,11,queen,29,1
34,white,20,queen,28,1
34,white,20,queen,27,1
34,white,20,pawn,29,1
34,white,28,queen,35,1
34,white,28,queen,36,1
34,white,28,queen,34,1
34,white,28,rook,61,1
34,white,28,rook,53,1
34,white,28,rook,45,1
34,white,28,rook,43,1
34,white,28,rook,41,1
34,white,28,rook,33,1
34,white,35,rook,61,1
34,white,35,rook,60,1
34,white,25,rook,9,1
34,white,31,pawn,38,1
34,black,43,knight,12,1
34,black,43,rook,3,1
34,black,43,rook,18,1
34,black,43,rook,32,1
34,black,43,queen,2,1
34,black,43,pawn,37,1
34,black,63,bishop,15,1
34,black,63,queen,60,1
34,black,63,queen,42,1
34,black,63,queen,10,1
34,black,63,queen,18,1
34,black,63,queen,36,1
34,black,63,queen,33,1
34,black,63,queen,13,1
34,black,63,queen,20,1
34,black,63,knight,28,1
34,black,63,knight,22,1
34,black,63,pawn,13,1
34,black,20,rook,29,1
34,black,20,rook,21,1
34,black,51,pawn,13,1
34,black,51,queen,21,1
34,black,51,queen,5,1
34,black,51,queen,37,1
34,black,60,queen,41,1
34,black,60,queen,9,1
34,black,60,queen,32,1
34,black,60,queen,31,2
34,black,60,queen,52,2
34,black,60,queen,12,1
34,black,60,queen,13,2
34,black,60,queen,36,1
34,black,60,queen,25,1
34,black,60,queen,28,1
34,black,60,queen,34,1
34,black,60,queen,19,1
34,black,60,bishop,25,9
34,black,60,bishop,30,1
34,black,60,bishop,29,1
34,black,60,bishop,22,1
34,black,60,bishop,36,1
34,black,60,bishop,18,1
34,black,60,bishop,11,1
34,black,60,knight,12,3
34,black,60,knight,10,5
34,black,60,knight,27,1
34,black,60,knight,30,1
34,black,60,knight,21,3
34,black,60,knight,19,1
34,black,60,knight,18,1
34,black,60,rook,34,1
34,black,62,bishop,49,1
34,black,62,bishop,20,1
34,black,62,bishop,15,1
34,black,62,bishop,27,1
34,black,62,bishop,21,1
34,black,62,bishop,41,1
34,black,62,bishop,9,1
34,black,62,bishop,33,1
34,black,62,rook,39,1
34,black,62,rook,11,5
34,black,62,rook,12,1
34,black,62,rook,29,3
34,black,62,rook,19,1
34,black,62,rook,2,4
34,black,62,rook,5,2
34,black,62,rook,61,1
34,black,62,rook,23,1
34,black,62,rook,13,1
34,black,62,rook,21,1
34,black,62,rook,60,1
34,black,62,rook,59,1
34,black,62,rook,3,1
34,black,62,rook,4,1
34,black,62,rook,57,1
34,black,62,rook,10,4
34,black,62,rook,26,1
34,black,62,knight,21,5
34,black,62,knight,28,1
34,black,62,knight,12,1
34,black,62,knight,11,1
34,black,62,knight,30,1
34,black,62,knight,18,1
34,black,62,knight,31,1
34,black,62,knight,37,1
34,black,62,knight,47,1
34,black,62,knight,17,1
34,black,62,knight,27,1
34,black,62,queen,34,1
34,black,62,queen,27,4
34,black,62,queen,29,1
34,black,62,queen,36,1
34,black,62,queen,4,1
34,black,62,queen,11,2
34,black,62,queen,19,1
34,black,62,queen,22,1
34,black,62,queen,21,2
34,black,62,queen,20,1
34,black,62,queen,17,1
34,black,62,queen,32,3
34,black,62,queen,25,3
34,black,62,queen,18,1
34,black,62,queen,33,1
34,black,62,queen,12,1
34,black,62,queen,0,1
34,black,62,queen,24,1
34,black,62,pawn,12,1
34,black,62,pawn,24,1
34,black,61,queen,56,2
34,black,61,queen,20,1
34,black,61,queen,35,1
34,black,61,knight,12,2
34,black,61,rook,6,1
34,black,61,rook,4,1
34,black,61,rook,2,1
34,black,61,bishop,20,1
34,black,61,bishop,30,1
34,black,53,knight,12,1
34,black,53,queen,36,1
34,black,53,queen,3,1
34,black,53,rook,21,1
34,black,53,rook,3,1
34,black,52,knight,19,2
34,black,52,queen,42,1
34,black,52,bishop,18,1
34,black,44,queen,28,1
34,black,44,pawn,34,2
34,black,54,rook,8,1
34,black,54,rook,11,1
34,black,54,rook,36,1
34,black,54,rook,38,1
34,black,54,rook,37,1
34,black,54,rook,7,1
34,black,54,queen,2,1
34,black,54,knight,37,1
34,black,54,knight,47,1
34,black,13,rook,6,1
34,black,55,bishop,18,1
34,black,55,pawn,19,1
34,black,37,rook,55,1
34,black,57,queen,15,1
34,black,46,rook,29,1
34,black,46,rook,24,1
34,black,46,rook,28,1
34,black,46,rook,16,1
34,black,46,queen,14,1
34,black,39,rook,30,1
34,black,39,rook,31,1
34,black,39,rook,37,1
34,black,36,queen,26,1
34,black,36,queen,10,1
34,black,36,queen,34,1
34,black,36,queen,13,1
34,black,36,queen,45,1
34,black,35,knight,34,1
34,black,35,knight,39,1
34,black,35,knight,22,1
34,black,35,pawn,37,1
34,black,28,queen,37,1
34,black,34,queen,25,1
34,black,34,queen,27,1
34,black,34,queen,0,1
34,black,12,bishop,15,1
34,black,58,queen,27,1
34,black,22,queen,7,1
34,black,22,queen,21,1
34,black,11,queen,2,1
34,black,11,queen,10,1
34,black,11,queen,33,1
34,black,45,rook,23,1
34,black,3,queen,30,1
34,black,3,queen,54,1
34,black,3,queen,11,1
34,black,3,queen,9,1
325,white,4,queen,63,2
325,white,4,queen,53,2
325,white,4,queen,43,3
325,white,4,knight,36,2
325,white,4,knight,50,3
325,white,4,knight,41,3
325,white,4,knight,45,2
325,white,4,knight,42,2
325,white,4,knight,43,4
325,white,4,knight,44,2
325,white,4,knight,37,2
325,white,4,knight,54,2
325,white,4,knight,51,1
325,white,4,bishop,33,5
325,white,4,bishop,42,1
325,white,4,bishop,19,2
325,white,4,bishop,28,2
325,white,4,rook,58,2
325,white,4,pawn,38,2
325,white,6,knight,57,1
325,white,6,knight,41,1
325,white,6,knight,34,1
325,white,6,rook,35,1
325,white,6,rook,59,1
325,white,6,rook,50,1
325,white,6,rook,48,1
325,white,6,bishop,43,1
325,white,14,rook,50,1
325,white,14,rook,44,1
325,white,14,rook,43,1
325,white,14,rook,60,1
325,white,14,queen,33,1
325,white,14,queen,42,1
325,white,14,queen,60,1
325,white,46,pawn,53,1
325,white,46,rook,62,1
325,white,46,rook,59,1
325,white,46,queen,61,1
325,white,46,queen,59,1
325,white,46,queen,56,1
325,white,46,queen,35,1
325,white,11,rook,57,1
325,white,11,bishop,19,1
325,white,2,bishop,49,1
325,white,2,knight,43,1
325,white,2,queen,28,1
325,white,18,rook,59,1
325,white,18,queen,35,1
325,white,26,queen,50,1
325,white,7,rook,59,1
325,white,7,rook,50,1
325,white,7,queen,50,1
325,white,7,queen,54,1
325,black,60,bishop,25,4
325,black,60,bishop,11,1
325,black,60,bishop,13,1
325,black,60,bishop,18,2
325,black,60,bishop,20,1
325,black,60,rook,36,2
325,black,60,rook,11,1
325,black,60,rook,16,1
325,black,60,rook,19,1
325,black,60,queen,31,2
325,black,60,queen,13,1
325,black,60,knight,21,1
325,black,60,knight,30,1
325,black,62,knight,21,1
325,black,62,knight,35,1
325,black,62,knight,27,1
325,black,62,rook,12,1
325,black,62,queen,10,1
325,black,58,rook,1,1
325,black,59,rook,11,1
325,black,59,rook,39,1
325,black,59,rook,27,1
325,black,49,bishop,29,1
325,black,57,rook,26,1
325,black,57,rook,25,1
325,black,57,bishop,38,1
325,black,48,knight,12,1
325,black,48,pawn,25,1
325,black,53,rook,59,1
325,black,53,rook,9,1
252,white,4,queen,44,1
252,white,4,queen,12,1
252,white,4,queen,33,1
252,white,4,queen,36,1
252,white,4,queen,24,1
252,white,4,bishop,36,1
252,white,4,rook,43,1
252,white,4,rook,37,1
252,white,4,rook,62,2
252,white,4,rook,61,1
252,white,4,knight,45,1
252,white,6,rook,59,1
252,white,6,rook,4,1
252,white,6,rook,60,1
252,white,6,bishop,40,1
252,white,6,bishop,26,1
252,white,6,queen,59,1
252,white,6,queen,37,1
252,white,6,queen,33,1
252,white,6,knight,27,2
252,white,6,knight,42,1
252,white,6,knight,21,1
252,white,6,knight,45,2
252,white,6,knight,52,1
252,white,14,rook,56,1
252,white,14,rook,48,1
252,white,14,rook,40,2
252,white,22,rook,40,1
252,white,22,knight,35,1
252,white,22,queen,35,2
252,white,18,rook,59,1
252,white,18,rook,60,1
252,white,18,rook,27,1
252,white,9,rook,23,1
252,white,7,rook,54,1
252,white,7,rook,61,1
252,white,7,rook,53,1
252,white,7,rook,2,1
252,white,7,rook,36,1
252,white,7,bishop,37,1
252,white,7,pawn,33,1
252,white,7,pawn,32,1
252,white,15,knight,37,2
252,white,15,rook,61,2
252,white,15,rook,62,1
252,white,19,queen,36,1
252,white,19,queen,29,1
252,white,26,queen,43,1
252,white,5,rook,62,1
252,white,5,rook,61,1
252,white,12,rook,62,1
252,white,12,rook,61,1
252,white,12,rook,39,1
252,white,12,pawn,21,1
252,white,1,rook,37,1
252,white,2,rook,55,1
252,white,11,rook,63,1
252,white,11,rook,62,1
252,white,11,rook,54,2
252,white,11,rook,46,1
252,white,11,rook,44,1
252,white,37,rook,52,1
252,black,60,queen,28,1
252,black,60,queen,44,1
252,black,60,queen,25,2
252,black,60,queen,3,1
252,black,60,queen,2,1
252,black,60,bishop,18,5
252,black,60,bishop,11,1
252,black,60,bishop,25,1
252,black,60,knight,26,1
252,black,60,knight,36,1
252,black,57,rook,3,1
252,black,57,rook,2,1
252,black,57,bishop,26,1
252,black,43,bishop,42,1
252,black,43,rook,17,1
252,black,43,rook,21,1
252,black,52,bishop,42,1
252,black,52,rook,58,1
252,black,13,queen,0,1
252,black,13,queen,32,1
252,black,13,queen,35,1
252,black,13,queen,19,1
