rating_diff,player,piece_moved,piece_taken,count
746,white,queen,queen,1
746,white,king,pawn,0
746,white,king,rook,0
746,white,king,bishop,0
746,white,king,knight,0
746,white,king,queen,0
746,black,pawn,pawn,4
746,black,pawn,rook,0
746,black,pawn,bishop,1
746,black,pawn,knight,1
746,black,pawn,queen,0
746,black,rook,pawn,0
746,black,rook,rook,1
746,black,rook,bishop,0
746,black,rook,knight,1
746,black,rook,queen,0
746,black,bishop,pawn,0
746,black,bishop,rook,0
746,black,bishop,bishop,1
746,black,bishop,knight,0
746,black,bishop,queen,0
746,black,knight,pawn,2
746,black,knight,rook,0
746,black,knight,bishop,0
746,black,knight,knight,2
746,black,knight,queen,1
746,black,queen,pawn,0
746,black,queen,rook,0
746,black,queen,bishop,0
746,black,queen,knight,0
746,black,queen,queen,1
746,black,king,pawn,0
746,black,king,rook,0
746,black,king,bishop,1
746,black,king,knight,0
746,black,king,queen,0
290,white,pawn,pawn,12
290,white,pawn,rook,2
290,white,pawn,bishop,3
290,white,pawn,knight,6
290,white,pawn,queen,1
290,white,rook,pawn,7
290,white,rook,rook,2
290,white,rook,bishop,1
290,white,rook,knight,2
290,white,rook,queen,1
290,white,bishop,pawn,7
290,white,bishop,rook,2
290,white,bishop,bishop,7
290,white,bishop,knight,3
290,white,bishop,queen,1
290,white,knight,pawn,6
290,white,knight,rook,2
290,white,knight,bishop,1
290,white,knight,knight,2
290,white,knight,queen,0
290,white,queen,pawn,11
290,white,queen,rook,1
290,white,queen,bishop,2
290,white,queen,knight,4
290,white,queen,queen,3
290,white,king,pawn,2
290,white,king,rook,1
290,white,king,bishop,1
290,white,king,knight,0
290,white,king,queen,0
290,black,pawn,pawn,16
290,black,pawn,rook,0
290,black,pawn,bishop,4
290,black,pawn,knight,1
290,black,pawn,queen,1
290,black,rook,pawn,5
290,black,rook,rook,3
290,black,rook,bishop,0
290,black,rook,knight,1
290,black,rook,queen,0
290,black,bishop,pawn,3
290,black,bishop,rook,0
290,black,bishop,bishop,3
290,black,bishop,knight,9
290,black,bishop,queen,2
290,black,knight,pawn,4
290,black,knight,rook,2
290,black,knight,bishop,4
290,black,knight,knight,5
290,black,knight,queen,1
290,black,queen,pawn,12
290,black,queen,rook,3
290,black,queen,bishop,6
290,black,queen,knight,1
290,black,queen,queen,1
290,black,king,pawn,1
290,black,king,rook,2
290,black,king,bishop,2
290,black,king,knight,0
290,black,king,queen,1
100,white,pawn,pawn,70
100,white,pawn,rook,4
100,white,pawn,bishop,11
100,white,pawn,knight,16
100,white,pawn,queen,4
100,white,rook,pawn,33
100,white,rook,rook,30
100,white,rook,bishop,10
100,white,rook,knight,5
100,white,rook,queen,5
100,white,bishop,pawn,26
100,white,bishop,rook,5
100,white,bishop,bishop,19
100,white,bishop,knight,23
100,white,bishop,queen,4
100,white,knight,pawn,41
100,white,knight,rook,6
100,white,knight,bishop,13
100,white,knight,knight,23
100,white,knight,queen,3
100,white,queen,pawn,32
100,white,queen,rook,9
100,white,queen,bishop,24
100,white,queen,knight,16
100,white,queen,queen,12
100,white,king,pawn,7
100,white,king,rook,2
100,white,king,bishop,3
100,white,king,knight,3
100,white,king,queen,2
100,black,pawn,pawn,77
100,black,pawn,rook,1
100,black,pawn,bishop,19
100,black,pawn,knight,14
100,black,pawn,queen,2
100,black,rook,pawn,31
100,black,rook,rook,20
100,black,rook,bishop,11
100,black,rook,knight,6
100,black,rook,queen,4
100,black,bishop,pawn,30
100,black,bishop,rook,7
100,black,bishop,bishop,19
100,black,bishop,knight,26
100,black,bishop,queen,3
100,black,knight,pawn,29
100,black,knight,rook,5
100,black,knight,bishop,22
100,black,knight,knight,19
100,black,knight,queen,7
100,black,queen,pawn,33
100,black,queen,rook,13
100,black,queen,bishop,11
100,black,queen,knight,10
100,black,queen,queen,13
100,black,king,pawn,12
100,black,king,rook,6
100,black,king,bishop,5
100,black,king,knight,5
100,black,king,queen,2
71,white,pawn,pawn,92
71,white,pawn,rook,2
71,white,pawn,bishop,21
71,white,pawn,knight,13
71,white,pawn,queen,5
71,white,rook,pawn,24
71,white,rook,rook,28
71,white,rook,bishop,4
71,white,rook,knight,8
71,white,rook,queen,8
71,white,bishop,pawn,30
71,white,bishop,rook,7
71,white,bishop,bishop,25
71,white,bishop,knight,29
71,white,bishop,queen,3
71,white,knight,pawn,54
71,white,knight,rook,7
71,white,knight,bishop,19
71,white,knight,knight,25
71,white,knight,queen,6
71,white,queen,pawn,46
71,white,queen,rook,9
71,white,queen,bishop,13
71,white,queen,knight,19
71,white,queen,queen,18
71,white,king,pawn,15
71,white,king,rook,2
71,white,king,bishop,2
71,white,king,knight,6
71,white,king,queen,0
71,black,pawn,pawn,95
71,black,pawn,rook,1
71,black,pawn,bishop,23
71,black,pawn,knight,23
71,black,pawn,queen,2
71,black,rook,pawn,35
71,black,rook,rook,25
71,black,rook,bishop,17
71,black,rook,knight,10
71,black,rook,queen,8
71,black,bishop,pawn,26
71,black,bishop,rook,5
71,black,bishop,bishop,16
71,black,bishop,knight,26
71,black,bishop,queen,4
71,black,knight,pawn,32
71,black,knight,rook,10
71,black,knight,bishop,14
71,black,knight,knight,19
71,black,knight,queen,8
71,black,queen,pawn,38
71,black,queen,rook,6
71,black,queen,bishop,14
71,black,queen,knight,15
71,black,queen,queen,11
71,black,king,pawn,17
71,black,king,rook,4
71,black,king,bishop,8
71,black,king,knight,4
71,black,king,queen,4
322,white,pawn,pawn,31
322,white,pawn,rook,0
322,white,pawn,bishop,3
322,white,pawn,knight,10
322,white,pawn,queen,1
322,white,rook,pawn,7
322,white,rook,rook,6
322,white,rook,bishop,2
322,white,rook,knight,2
322,white,rook,queen,1
322,white,bishop,pawn,11
322,white,bishop,rook,4
322,white,bishop,bishop,5
322,white,bishop,knight,10
322,white,bishop,queen,1
322,white,knight,pawn,20
322,white,knight,rook,3
322,white,knight,bishop,7
322,white,knight,knight,7
322,white,knight,queen,5
322,white,queen,pawn,14
322,white,queen,rook,5
322,white,queen,bishop,10
322,white,queen,knight,5
322,white,queen,queen,4
322,white,king,pawn,2
322,white,king,rook,0
322,white,king,bishop,1
322,white,king,knight,1
322,white,king,queen,1
322,black,pawn,pawn,34
322,black,pawn,rook,0
322,black,pawn,bishop,7
322,black,pawn,knight,9
322,black,pawn,queen,0
322,black,rook,pawn,7
322,black,rook,rook,4
322,black,rook,bishop,5
322,black,rook,knight,2
322,black,rook,queen,1
322,black,bishop,pawn,12
322,black,bishop,rook,3
322,black,bishop,bishop,7
322,black,bishop,knight,6
322,black,bishop,queen,1
322,black,knight,pawn,17
322,black,knight,rook,4
322,black,knight,bishop,9
322,black,knight,knight,11
322,black,knight,queen,2
322,black,queen,pawn,14
322,black,queen,rook,1
322,black,queen,bishop,1
322,black,queen,knight,2
322,black,queen,queen,6
322,black,king,pawn,3
322,black,king,rook,3
322,black,king,bishop,2
322,black,king,knight,0
322,black,king,queen,1
198,white,pawn,pawn,38
198,white,pawn,rook,3
198,white,pawn,bishop,5
198,white,pawn,knight,9
198,white,pawn,queen,2
198,white,rook,pawn,10
198,white,rook,rook,7
198,white,rook,bishop,8
198,white,rook,knight,3
198,white,rook,queen,0
198,white,bishop,pawn,14
198,white,bishop,rook,2
198,white,bishop,bishop,13
198,white,bishop,knight,16
198,white,bishop,queen,0
198,white,knight,pawn,25
198,white,knight,rook,3
198,white,knight,bishop,10
198,white,knight,knight,10
198,white,knight,queen,3
198,white,queen,pawn,12
198,white,queen,rook,1
198,white,queen,bishop,7
198,white,queen,knight,3
198,white,queen,queen,9
198,white,king,pawn,7
198,white,king,rook,3
198,white,king,bishop,3
198,white,king,knight,3
198,white,king,queen,2
198,black,pawn,pawn,43
198,black,pawn,rook,1
198,black,pawn,bishop,11
198,black,pawn,knight,11
198,black,pawn,queen,1
198,black,rook,pawn,10
198,black,rook,rook,9
198,black,rook,bishop,4
198,black,rook,knight,3
198,black,rook,queen,3
198,black,bishop,pawn,14
198,black,bishop,rook,5
198,black,bishop,bishop,15
198,black,bishop,knight,13
198,black,bishop,queen,3
198,black,knight,pawn,17
198,black,knight,rook,4
198,black,knight,bishop,4
198,black,knight,knight,11
198,black,knight,queen,3
198,black,queen,pawn,18
198,black,queen,rook,6
198,black,queen,bishop,4
198,black,queen,knight,3
198,black,queen,queen,5
198,black,king,pawn,3
198,black,king,rook,3
198,black,king,bishop,5
198,black,king,knight,3
198,black,king,queen,2
184,white,pawn,pawn,48
184,white,pawn,rook,1
184,white,pawn,bishop,6
184,white,pawn,knight,13
184,white,pawn,queen,0
184,white,rook,pawn,21
184,white,rook,rook,11
184,white,rook,bishop,6
184,white,rook,knight,7
184,white,rook,queen,5
184,white,bishop,pawn,13
184,white,bishop,rook,2
184,white,bishop,bishop,12
184,white,bishop,knight,19
184,white,bishop,queen,5
184,white,knight,pawn,12
184,white,knight,rook,3
184,white,knight,bishop,9
184,white,knight,knight,6
184,white,knight,queen,1
184,white,queen,pawn,21
184,white,queen,rook,8
184,white,queen,bishop,13
184,white,queen,knight,12
184,white,queen,queen,8
184,white,king,pawn,2
184,white,king,rook,2
184,white,king,bishop,3
184,white,king,knight,1
184,white,king,queen,2
184,black,pawn,pawn,41
184,black,pawn,rook,0
184,black,pawn,bishop,11
184,black,pawn,knight,8
184,black,pawn,queen,1
184,black,rook,pawn,11
184,black,rook,rook,10
184,black,rook,bishop,4
184,black,rook,knight,4
184,black,rook,queen,4
184,black,bishop,pawn,15
184,black,bishop,rook,2
184,black,bishop,bishop,11
184,black,bishop,knight,17
184,black,bishop,queen,1
184,black,knight,pawn,23
184,black,knight,rook,7
184,black,knight,bishop,10
184,black,knight,knight,16
184,black,knight,queen,0
184,black,queen,pawn,27
184,black,queen,rook,8
184,black,queen,bishop,8
184,black,queen,knight,10
184,black,queen,queen,7
184,black,king,pawn,10
184,black,king,rook,4
184,black,king,bishop,4
184,black,king,knight,1
184,black,king,queen,5
481,white,pawn,pawn,8
481,white,pawn,rook,0
481,white,pawn,bishop,1
481,white,pawn,knight,1
481,white,pawn,queen,1
481,white,rook,pawn,5
481,white,rook,rook,2
481,white,rook,bishop,0
481,white,rook,knight,1
481,white,rook,queen,1
481,white,bishop,pawn,1
481,white,bishop,rook,0
481,white,bishop,bishop,3
481,white,bishop,knight,1
481,white,bishop,queen,0
481,white,knight,pawn,3
481,white,knight,rook,0
481,white,knight,bishop,1
481,white,knight,knight,1
481,white,knight,queen,0
481,white,queen,pawn,0
481,white,queen,rook,1
481,white,queen,bishop,0
481,white,queen,knight,2
481,white,queen,queen,1
481,white,king,pawn,1
481,white,king,rook,0
481,white,king,bishop,0
481,white,king,knight,0
481,white,king,queen,0
481,black,pawn,pawn,10
481,black,pawn,rook,0
481,black,pawn,bishop,1
481,black,pawn,knight,0
481,black,pawn,queen,0
481,black,rook,pawn,2
481,black,rook,rook,1
481,black,rook,bishop,0
481,black,rook,knight,0
481,black,rook,queen,0
481,black,bishop,pawn,0
481,black,bishop,rook,0
481,black,bishop,bishop,0
481,black,bishop,knight,1
481,black,bishop,queen,0
481,black,knight,pawn,1
481,black,knight,rook,0
481,black,knight,bishop,3
481,black,knight,knight,3
481,black,knight,queen,1
481,black,queen,pawn,1
481,black,queen,rook,0
481,black,queen,bishop,1
481,black,queen,knight,2
481,black,queen,queen,2
481,black,king,pawn,1
481,black,king,rook,1
481,black,king,bishop,0
481,black,king,knight,0
481,black,king,queen,0
447,white,pawn,pawn,14
447,white,pawn,rook,1
447,white,pawn,bishop,4
447,white,pawn,knight,0
447,white,pawn,queen,1
447,white,rook,pawn,1
447,white,rook,rook,3
447,white,rook,bishop,1
447,white,rook,knight,2
447,white,rook,queen,0
447,white,bishop,pawn,0
447,white,bishop,rook,1
447,white,bishop,bishop,3
447,white,bishop,knight,3
447,white,bishop,queen,0
447,white,knight,pawn,6
447,white,knight,rook,0
447,white,knight,bishop,2
447,white,knight,knight,3
447,white,knight,queen,1
447,white,queen,pawn,5
447,white,queen,rook,1
447,white,queen,bishop,0
447,white,queen,knight,2
447,white,queen,queen,1
447,white,king,pawn,0
447,white,king,rook,0
447,white,king,bishop,0
447,white,king,knight,0
447,white,king,queen,0
447,black,pawn,pawn,11
447,black,pawn,rook,0
447,black,pawn,bishop,4
447,black,pawn,knight,1
447,black,pawn,queen,0
447,black,rook,pawn,1
447,black,rook,rook,2
447,black,rook,bishop,0
447,black,rook,knight,0
447,black,rook,queen,2
447,black,bishop,pawn,5
447,black,bishop,rook,2
447,black,bishop,bishop,3
447,black,bishop,knight,6
447,black,bishop,queen,0
447,black,knight,pawn,5
447,black,knight,rook,0
447,black,knight,bishop,3
447,black,knight,knight,2
447,black,knight,queen,1
447,black,queen,pawn,5
447,black,queen,rook,2
447,black,queen,bishop,2
447,black,queen,knight,0
447,black,queen,queen,1
447,black,king,pawn,0
447,black,king,rook,2
447,black,king,bishop,0
447,black,king,knight,0
447,black,king,queen,0
856,white,pawn,pawn,2
856,white,pawn,rook,0
856,white,pawn,bishop,0
856,white,pawn,knight,0
856,white,pawn,queen,0
856,white,rook,pawn,0
856,white,rook,rook,0
856,white,rook,bishop,0
856,white,rook,knight,0
856,white,rook,queen,0
856,white,bishop,pawn,1
856,white,bishop,rook,0
856,white,bishop,bishop,0
856,white,bishop,knight,0
856,white,bishop,queen,0
856,white,knight,pawn,1
856,white,knight,rook,0
856,white,knight,bishop,0
856,white,knight,knight,0
856,white,knight,queen,0
856,white,queen,pawn,0
856,white,queen,rook,0
856,white,queen,bishop,1
856,white,queen,knight,1
856,white,queen,queen,0
856,white,king,pawn,0
856,white,king,rook,0
856,white,king,bishop,0
856,white,king,knight,0
856,white,king,queen,0
856,black,pawn,pawn,2
856,black,pawn,rook,0
856,black,pawn,bishop,0
856,black,pawn,knight,0
856,black,pawn,queen,0
856,black,rook,pawn,0
856,black,rook,rook,0
856,black,rook,bishop,0
856,black,rook,knight,0
856,black,rook,queen,0
856,black,bishop,pawn,0
856,black,bishop,rook,0
856,black,bishop,bishop,0
856,black,bishop,knight,0
856,black,bishop,queen,1
856,black,knight,pawn,0
856,black,knight,rook,0
856,black,knight,bishop,0
856,black,knight,knight,1
856,black,knight,queen,0
856,black,queen,pawn,0
856,black,queen,rook,0
856,black,queen,bishop,0
856,black,queen,knight,0
856,black,queen,queen,1
856,black,king,pawn,0
856,black,king,rook,0
856,black,king,bishop,0
856,black,king,knight,0
856,black,king,queen,0
591,white,pawn,pawn,4
591,white,pawn,rook,1
591,white,pawn,bishop,2
591,white,pawn,knight,1
591,white,pawn,queen,0
591,white,rook,pawn,4
591,white,rook,rook,2
591,white,rook,bishop,0
591,white,rook,knight,1
591,white,rook,queen,1
591,white,bishop,pawn,4
591,white,bishop,rook,1
591,white,bishop,bishop,2
591,white,bishop,knight,3
591,white,bishop,queen,0
591,white,knight,pawn,3
591,white,knight,rook,1
591,white,knight,bishop,0
591,white,knight,knight,1
591,white,knight,queen,0
591,white,queen,pawn,2
591,white,queen,rook,0
591,white,queen,bishop,2
591,white,queen,knight,0
591,white,queen,queen,0
591,white,king,pawn,0
591,white,king,rook,0
591,white,king,bishop,0
591,white,king,knight,0
591,white,king,queen,1
591,black,pawn,pawn,9
591,black,pawn,rook,0
591,black,pawn,bishop,1
591,black,pawn,knight,1
591,black,pawn,queen,0
591,black,rook,pawn,1
591,black,rook,rook,1
591,black,rook,bishop,0
591,black,rook,knight,2
591,black,rook,queen,0
591,black,bishop,pawn,1
591,black,bishop,rook,1
591,black,bishop,bishop,2
591,black,bishop,knight,2
591,black,bishop,queen,0
591,black,knight,pawn,1
591,black,knight,rook,0
591,black,knight,bishop,0
591,black,knight,knight,1
591,black,knight,queen,0
591,black,queen,pawn,0
591,black,queen,rook,1
591,black,queen,bishop,1
591,black,queen,knight,1
591,black,queen,queen,3
591,black,king,pawn,1
591,black,king,rook,0
591,black,king,bishop,1
591,black,king,knight,0
591,black,king,queen,0
522,white,pawn,pawn,13
522,white,pawn,rook,1
522,white,pawn,bishop,0
522,white,pawn,knight,3
522,white,pawn,queen,0
522,white,rook,pawn,5
522,white,rook,rook,8
522,white,rook,bishop,4
522,white,rook,knight,1
522,white,rook,queen,0
522,white,bishop,pawn,3
522,white,bishop,rook,0
522,white,bishop,bishop,4
522,white,bishop,knight,7
522,white,bishop,queen,0
522,white,knight,pawn,11
522,white,knight,rook,0
522,white,knight,bishop,8
522,white,knight,knight,0
522,white,knight,queen,2
522,white,queen,pawn,9
522,white,queen,rook,1
522,white,queen,bishop,2
522,white,queen,knight,2
522,white,queen,queen,7
522,white,king,pawn,1
522,white,king,rook,0
522,white,king,bishop,0
522,white,king,knight,1
522,white,king,queen,0
522,black,pawn,pawn,18
522,black,pawn,rook,1
522,black,pawn,bishop,3
522,black,pawn,knight,1
522,black,pawn,queen,4
522,black,rook,pawn,2
522,black,rook,rook,2
522,black,rook,bishop,0
522,black,rook,knight,5
522,black,rook,queen,0
522,black,bishop,pawn,9
522,black,bishop,rook,1
522,black,bishop,bishop,6
522,black,bishop,knight,3
522,black,bishop,queen,3
522,black,knight,pawn,6
522,black,knight,rook,0
522,black,knight,bishop,2
522,black,knight,knight,1
522,black,knight,queen,2
522,black,queen,pawn,4
522,black,queen,rook,2
522,black,queen,bishop,1
522,black,queen,knight,0
522,black,queen,queen,2
522,black,king,pawn,0
522,black,king,rook,4
522,black,king,bishop,0
522,black,king,knight,0
522,black,king,queen,0
1471,white,pawn,pawn,0
1471,white,pawn,rook,0
1471,white,pawn,bishop,1
1471,white,pawn,knight,1
1471,white,pawn,queen,0
1471,white,rook,pawn,0
1471,white,rook,rook,1
1471,white,rook,bishop,0
1471,white,rook,knight,0
1471,white,rook,queen,0
1471,white,bishop,pawn,0
1471,white,bishop,rook,0
1471,white,bishop,bishop,1
1471,white,bishop,knight,0
1471,white,bishop,queen,0
1471,white,knight,pawn,1
1471,white,knight,rook,0
1471,white,knight,bishop,0
1471,white,knight,knight,1
1471,white,knight,queen,0
1471,white,queen,pawn,0
1471,white,queen,rook,0
1471,white,queen,bishop,0
1471,white,queen,knight,0
1471,white,queen,queen,1
1471,white,king,pawn,0
1471,white,king,rook,0
1471,white,king,bishop,0
1471,white,king,knight,0
1471,white,king,queen,0
1471,black,pawn,pawn,0
1471,black,pawn,rook,0
1471,black,pawn,bishop,1
1471,black,pawn,knight,0
1471,black,pawn,queen,0
1471,black,rook,pawn,1
1471,black,rook,rook,1
1471,black,rook,bishop,0
1471,black,rook,knight,0
1471,black,rook,queen,1
1471,black,bishop,pawn,0
1471,black,bishop,rook,0
1471,black,bishop,bishop,0
1471,black,bishop,knight,2
1471,black,bishop,queen,0
1471,black,knight,pawn,0
1471,black,knight,rook,0
1471,black,knight,bishop,1
1471,black,knight,knight,0
1471,black,knight,queen,0
1471,black,queen,pawn,0
1471,black,queen,rook,0
1471,black,queen,bishop,0
1471,black,queen,knight,0
1471,black,queen,queen,0
1471,black,king,pawn,0
1471,black,king,rook,0
1471,black,king,bishop,0
1471,black,king,knight,0
1471,black,king,queen,0
229,white,pawn,pawn,42
229,white,pawn,rook,0
229,white,pawn,bishop,6
229,white,pawn,knight,3
229,white,pawn,queen,0
229,white,rook,pawn,13
229,white,rook,rook,18
229,white,rook,bishop,3
229,white,rook,knight,1
229,white,rook,queen,0
229,white,bishop,pawn,8
229,white,bishop,rook,2
229,white,bishop,bishop,10
229,white,bishop,knight,26
229,white,bishop,queen,5
229,white,knight,pawn,23
229,white,knight,rook,6
229,white,knight,bishop,7
229,white,knight,knight,7
229,white,knight,queen,1
229,white,queen,pawn,12
229,white,queen,rook,2
