rating_diff,player,square,count
643,white,6,2
643,white,35,1
643,white,59,1
643,white,18,1
643,white,48,1
643,white,7,1
643,white,21,2
643,white,15,1
643,white,29,1
643,white,19,1
643,white,9,1
643,white,4,2
643,white,52,1
643,white,13,1
643,white,44,1
643,white,11,1
643,black,42,2
643,black,36,1
643,black,27,1
643,black,35,1
643,black,41,1
643,black,51,2
643,black,34,2
643,black,45,3
643,black,62,1
643,black,58,1
643,black,59,1
643,black,43,1
643,black,30,2
643,black,15,2
643,black,11,1
643,black,20,1
643,black,9,1
643,black,60,1
643,black,44,1
643,black,47,1
643,black,38,2
643,black,54,1
643,black,46,1
643,black,37,1
643,black,21,1
643,black,29,1
643,black,31,1
527,white,21,5
527,white,28,5
527,white,18,5
527,white,19,3
527,white,16,1
527,white,23,3
527,white,25,2
527,white,12,7
527,white,9,1
527,white,36,5
527,white,35,6
527,white,27,7
527,white,33,5
527,white,2,3
527,white,24,4
527,white,42,1
527,white,10,1
527,white,6,3
527,white,30,3
527,white,45,1
527,white,38,2
527,white,31,3
527,white,46,1
527,white,53,2
527,white,26,5
527,white,34,2
527,white,51,1
527,white,48,1
527,white,52,1
527,white,37,3
527,white,11,3
527,white,4,2
527,white,32,2
527,white,41,1
527,white,29,4
527,white,60,1
527,white,13,2
527,white,20,3
527,white,50,1
527,white,39,2
527,white,47,1
527,white,22,5
527,white,5,2
527,white,43,2
527,white,15,1
527,white,7,1
527,white,49,1
527,black,41,2
527,black,49,2
527,black,45,10
527,black,40,2
527,black,44,3
527,black,52,7
527,black,42,12
527,black,33,2
527,black,46,5
527,black,35,5
527,black,58,3
527,black,59,2
527,black,47,4
527,black,57,1
527,black,62,3
527,black,24,1
527,black,37,7
527,black,53,1
527,black,61,3
527,black,60,4
527,black,50,1
527,black,26,1
527,black,34,1
527,black,17,1
527,black,36,4
527,black,43,3
527,black,30,1
527,black,51,7
527,black,27,2
527,black,9,1
527,black,16,1
527,black,4,1
527,black,25,1
527,black,54,3
527,black,29,1
527,black,38,4
527,black,22,2
527,black,28,2
527,black,63,1
527,black,39,2
527,black,31,1
527,black,12,1
527,black,20,1
527,black,13,1
527,black,14,1
592,white,28,3
592,white,27,4
592,white,21,5
592,white,19,3
592,white,18,5
592,white,10,2
592,white,35,2
592,white,25,2
592,white,42,2
592,white,20,4
592,white,31,2
592,white,6,2
592,white,47,3
592,white,37,3
592,white,11,2
592,white,39,1
592,white,4,3
592,white,16,1
592,white,3,1
592,white,23,2
592,white,26,3
592,white,59,1
592,white,36,2
592,white,29,4
592,white,33,1
592,white,51,3
592,white,2,1
592,white,38,2
592,white,54,1
592,white,52,2
592,white,43,2
592,white,22,2
592,white,24,1
592,white,34,1
592,white,49,1
592,black,44,5
592,black,42,7
592,black,45,5
592,black,25,1
592,black,52,4
592,black,36,4
592,black,32,2
592,black,43,6
592,black,47,3
592,black,62,3
592,black,54,1
592,black,53,1
592,black,63,1
592,black,61,1
592,black,40,2
592,black,57,2
592,black,35,2
592,black,26,4
592,black,12,1
592,black,39,1
592,black,29,2
592,black,30,1
592,black,51,2
592,black,37,1
592,black,58,1
592,black,60,1
592,black,4,1
592,black,22,1
592,black,49,1
592,black,41,2
592,black,34,1
592,black,27,2
592,black,23,1
592,black,21,1
647,white,28,4
647,white,21,4
647,white,18,4
647,white,27,4
647,white,35,5
647,white,12,2
647,white,11,1
647,white,6,2
647,white,16,1
647,white,32,1
647,white,34,1
647,white,26,3
647,white,41,1
647,white,22,1
647,white,30,1
647,white,54,1
647,white,42,1
647,white,33,2
647,white,20,1
647,white,19,1
647,white,31,1
647,black,44,2
647,black,45,4
647,black,42,3
647,black,35,5
647,black,25,1
647,black,62,2
647,black,32,1
647,black,43,4
647,black,41,2
647,black,34,2
647,black,57,1
647,black,21,2
647,black,60,1
647,black,36,2
647,black,27,1
647,black,33,1
647,black,51,1
647,black,52,1
647,black,28,3
937,white,27,1
937,white,21,1
937,white,26,1
937,white,18,1
937,white,38,1
937,white,45,1
937,white,20,1
937,white,34,1
937,white,2,1
937,white,33,1
937,white,41,1
937,white,6,1
937,white,28,1
937,white,35,4
937,white,4,1
937,white,42,2
937,white,52,1
937,white,43,1
937,white,51,1
937,white,59,1
937,white,49,1
937,black,35,2
937,black,42,2
937,black,44,1
937,black,45,2
937,black,47,1
937,black,43,1
937,black,52,1
937,black,41,2
937,black,49,2
937,black,51,1
937,black,62,1
937,black,8,2
937,black,58,2
937,black,56,1
937,black,9,1
937,black,59,1
937,black,57,1
688,white,27,2
688,white,26,3
688,white,20,1
688,white,21,2
688,white,23,1
688,white,30,1
688,white,19,3
688,white,16,3
688,white,11,3
688,white,2,2
688,white,1,4
688,white,4,1
688,white,3,1
688,white,12,2
688,white,18,4
688,white,36,3
688,white,38,2
688,white,46,1
688,white,31,1
688,white,9,1
688,white,45,1
688,white,22,1
688,white,14,1
688,white,28,3
688,white,6,1
688,white,10,2
688,white,17,4
688,white,5,1
688,white,0,1
688,black,35,3
688,black,42,2
688,black,45,3
688,black,30,1
688,black,39,1
688,black,46,2
688,black,19,1
688,black,44,2
688,black,52,2
688,black,28,1
688,black,16,4
688,black,13,2
688,black,50,1
688,black,3,2
688,black,62,2
688,black,51,3
688,black,26,3
688,black,36,1
688,black,59,2
688,black,41,4
688,black,37,1
688,black,53,1
688,black,47,1
688,black,25,2
688,black,33,1
688,black,1,1
688,black,32,1
688,black,24,1
688,black,8,1
688,black,63,1
688,black,18,1
688,black,27,1
688,black,0,1
614,white,28,8
614,white,27,9
614,white,36,6
614,white,21,9
614,white,20,3
614,white,33,7
614,white,24,7
614,white,17,3
614,white,38,3
614,white,52,1
614,white,11,2
614,white,6,4
614,white,18,6
614,white,32,2
614,white,56,2
614,white,42,1
614,white,57,1
614,white,45,1
614,white,26,7
614,white,35,6
614,white,9,2
614,white,12,1
614,white,53,1
614,white,16,3
614,white,3,3
614,white,44,3
614,white,61,2
614,white,43,3
614,white,5,2
614,white,14,1
614,white,49,2
614,white,54,2
614,white,48,1
614,white,55,1
614,white,19,2
614,white,29,1
614,white,39,1
614,white,47,1
614,white,59,1
614,white,50,2
614,white,51,2
614,white,62,1
614,white,37,1
614,white,4,1
614,white,31,1
614,white,25,1
614,white,34,1
614,white,22,2
614,white,46,1
614,black,44,6
614,black,35,4
614,black,42,7
614,black,46,3
614,black,52,6
614,black,40,4
614,black,33,6
614,black,37,4
614,black,32,6
614,black,57,5
614,black,41,4
614,black,51,5
614,black,25,2
614,black,24,1
614,black,59,3
614,black,27,2
614,black,45,6
614,black,43,2
614,black,34,2
614,black,9,2
614,black,49,3
614,black,8,1
614,black,26,1
614,black,39,1
614,black,60,1
614,black,47,4
614,black,14,1
614,black,15,1
614,black,7,1
614,black,3,1
614,black,53,1
614,black,38,4
614,black,31,2
614,black,28,4
614,black,61,4
614,black,29,2
614,black,20,2
614,black,62,3
614,black,54,1
614,black,30,2
614,black,22,1
614,black,36,4
614,black,21,1
614,black,56,1
614,black,11,1
614,black,50,1
652,white,28,3
652,white,21,2
652,white,36,5
652,white,26,1
652,white,27,2
652,white,18,2
652,white,30,1
652,white,29,1
652,white,39,2
652,white,38,3
652,white,59,1
652,white,53,1
652,white,19,3
652,white,47,2
652,white,33,1
652,white,6,1
652,white,45,1
652,white,54,2
652,white,4,1
652,white,35,1
652,white,52,1
652,white,22,1
652,black,44,3
652,black,45,5
652,black,35,3
652,black,52,3
652,black,43,2
652,black,36,2
652,black,37,2
652,black,42,2
652,black,46,1
652,black,60,1
652,black,59,1
652,black,34,1
652,black,47,1
652,black,51,1
652,black,40,1
652,black,25,1
652,black,19,1
652,black,54,1
652,black,62,1
652,black,38,1
652,black,63,1
984,white,27,1
984,white,35,1
984,white,28,5
984,white,19,1
984,white,26,3
984,white,12,5
984,white,22,2
984,white,18,3
984,white,20,2
984,white,48,1
984,white,37,1
984,white,39,1
984,white,53,1
984,white,41,1
984,white,50,1
984,white,31,1
984,white,24,1
984,white,34,1
984,white,21,1
984,white,3,1
984,white,4,1
984,black,34,1
984,black,36,2
984,black,43,1
984,black,26,1
984,black,32,1
984,black,38,1
984,black,48,1
984,black,52,1
984,black,37,1
984,black,40,1
984,black,61,1
984,black,51,1
984,black,41,1
984,black,59,1
984,black,50,1
984,black,35,1
984,black,28,3
984,black,42,1
984,black,45,1
984,black,27,2
984,black,18,1
984,black,10,3
984,black,0,1
984,black,2,1
984,black,30,1
984,black,58,1
984,black,3,1
984,black,12,1
1172,white,28,2
1172,white,21,2
1172,white,26,2
1172,white,19,2
1172,white,18,2
1172,white,6,2
1172,white,23,2
1172,white,20,4
1172,white,17,2
1172,white,4,2
1172,white,31,2
1172,white,37,2
1172,white,47,4
1172,white,45,2
1172,white,22,2
1172,white,30,2
1172,black,36,2
1172,black,42,2
1172,black,45,2
1172,black,34,2
1172,black,62,2
1172,black,43,2
1172,black,47,4
1172,black,20,2
1172,black,44,2
1172,black,40,2
1172,black,51,2
1172,black,33,2
1172,black,25,2
1172,black,17,2
1172,black,10,2
1172,black,30,2
339,white,26,26
339,white,19,18
339,white,18,30
339,white,20,13
339,white,33,13
339,white,50,6
339,white,56,5
339,white,17,10
339,white,57,3
339,white,27,20
339,white,38,12
339,white,45,13
339,white,16,9
339,white,35,19
339,white,42,7
339,white,28,22
339,white,21,23
339,white,6,13
339,white,2,9
339,white,47,7
339,white,54,6
339,white,36,14
339,white,3,10
339,white,4,12
339,white,25,12
339,white,13,10
339,white,58,5
339,white,5,9
339,white,1,4
339,white,23,11
339,white,30,7
339,white,31,11
339,white,39,10
339,white,37,8
339,white,11,10
339,white,12,8
339,white,22,13
339,white,24,8
339,white,43,3
339,white,46,2
339,white,63,2
339,white,55,1
339,white,61,4
339,white,62,1
339,white,29,11
339,white,32,6
339,white,34,5
339,white,41,3
339,white,49,5
339,white,9,3
339,white,0,2
339,white,8,1
339,white,15,3
339,white,44,5
339,white,14,6
339,white,52,7
339,white,10,2
339,white,53,2
339,white,59,2
339,white,40,2
339,white,51,5
339,white,7,1
339,black,36,16
339,black,34,16
339,black,45,36
339,black,33,15
339,black,40,15
339,black,59,12
339,black,49,7
339,black,56,2
339,black,52,15
339,black,35,19
339,black,26,9
339,black,44,27
339,black,42,18
339,black,46,15
339,black,41,9
339,black,43,10
339,black,54,8
339,black,62,13
339,black,32,12
339,black,25,12
339,black,60,6
339,black,27,26
339,black,58,13
339,black,10,5
339,black,37,16
339,black,47,7
339,black,17,5
339,black,39,7
339,black,31,4
339,black,15,5
339,black,19,7
339,black,7,11
339,black,1,3
339,black,23,3
339,black,6,4
339,black,38,7
339,black,51,18
339,black,20,1
339,black,24,3
339,black,8,4
339,black,50,8
339,black,61,7
339,black,0,5
339,black,29,3
339,black,12,4
339,black,16,1
339,black,14,1
339,black,48,3
339,black,30,7
339,black,9,3
339,black,2,2
339,black,21,4
339,black,63,2
339,black,53,5
339,black,11,3
339,black,18,5
339,black,4,4
339,black,28,3
339,black,57,2
339,black,22,1
339,black,55,3
339,black,3,3
339,black,13,1
339,black,5,1
1223,white,28,1
580,white,26,8
580,white,18,10
580,white,35,9
580,white,28,8
580,white,27,7
580,white,12,4
580,white,6,4
580,white,20,7
580,white,1,6
580,white,19,5
580,white,34,5
580,white,10,4
580,white,9,2
580,white,48,2
580,white,41,2
580,white,50,2
580,white,59,2
580,white,24,1
580,white,0,1
580,white,22,4
580,white,33,3
580,white,32,1
580,white,40,1
580,white,14,2
580,white,42,1
580,white,49,1
580,white,21,6
580,white,36,3
580,white,11,4
580,white,2,3
580,white,23,2
580,white,4,3
580,white,8,1
580,white,17,3
580,white,29,3
580,white,31,7
580,white,7,1
580,white,3,5
580,white,30,1
580,white,37,2
580,white,54,1
580,white,13,1
580,white,45,1
580,white,53,2
580,white,44,2
580,white,51,4
580,white,16,2
580,white,39,2
580,white,46,1
580,white,52,2
580,white,47,1
580,white,43,3
580,white,62,1
580,white,60,1
580,white,63,1
580,white,38,1
580,black,45,11
580,black,35,7
580,black,18,2
580,black,46,5
580,black,54,4
580,black,62,5
580,black,34,5
580,black,42,9
580,black,41,2
580,black,32,4
580,black,49,2
580,black,50,2
580,black,59,6
580,black,58,4
580,black,36,9
580,black,28,5
580,black,19,3
580,black,10,2
580,black,26,2
580,black,11,2
580,black,17,3
580,black,61,3
580,black,27,6
580,black,20,3
580,black,60,4
580,black,30,4
580,black,25,2
580,black,21,5
580,black,8,1
580,black,51,4
580,black,24,1
580,black,16,2
580,black,4,1
580,black,33,2
580,black,12,1
580,black,13,2
580,black,0,1
580,black,47,6
580,black,44,4
580,black,23,2
580,black,55,2
580,black,40,3
580,black,57,1
580,black,39,4
580,black,37,2
580,black,31,2
580,black,52,2
580,black,53,1
580,black,43,1
580,black,38,1
581,white,26,2
581,white,21,8
581,white,18,8
581,white,28,9
581,white,27,7
581,white,12,9
581,white,35,2
581,white,6,4
581,white,16,3
581,white,10,2
581,white,20,4
581,white,25,1
581,white,33,3
581,white,34,1
581,white,3,3
581,white,5,2
581,white,4,3
581,white,23,3
581,white,19,5
581,white,24,2
581,white,15,2
581,white,22,6
581,white,30,5
581,white,14,1
581,white,29,7
581,white,36,7
581,white,44,3
581,white,52,3
581,white,37,7
581,white,58,3
581,white,42,2
581,white,38,3
581,white,31,3
581,white,59,1
581,white,45,3
581,white,56,1
581,white,1,2
581,white,55,3
581,white,46,3
581,white,47,2
581,white,13,3
581,white,62,1
581,white,53,1
581,white,60,2
581,white,39,3
581,white,57,1
581,white,63,2
581,white,2,1
581,white,54,1
581,white,17,1
581,white,11,2
581,black,45,10
581,black,46,4
581,black,54,4
581,black,43,6
581,black,62,7
581,black,36,4
581,black,32,2
581,black,40,3
581,black,34,11
581,black,51,6
581,black,39,3
581,black,29,5
581,black,30,3
581,black,12,2
581,black,41,2
581,black,37,3
581,black,31,3
581,black,38,4
581,black,53,5
581,black,22,5
581,black,61,1
581,black,55,1
581,black,18,4
581,black,60,2
581,black,63,4
581,black,52,4
581,black,42,7
581,black,35,3
581,black,27,8
581,black,44,4
581,black,25,2
581,black,59,2
581,black,9,3
581,black,47,1
581,black,33,3
581,black,56,1
581,black,58,1
581,black,48,1
581,black,24,1
581,black,3,2
581,black,11,4
581,black,50,1
581,black,17,1
581,black,26,3
581,black,1,1
581,black,57,1
581,black,19,2
581,black,10,1
581,black,28,3
581,black,7,1
581,black,15,1
945,white,28,4
945,white,21,6
945,white,27,6
945,white,26,2
945,white,18,4
945,white,20,2
945,white,11,1
945,white,12,2
945,white,2,1
945,white,6,2
945,white,3,1
945,white,34,4
945,white,35,2
945,white,4,2
945,white,50,3
945,white,43,1
945,white,17,1
945,white,58,6
945,white,13,2
945,white,25,2
945,white,22,3
945,white,59,3
945,white,45,2
945,white,31,1
945,white,29,3
945,white,15,2
945,white,56,1
945,white,57,4
945,white,36,1
945,white,49,1
945,white,41,1
945,white,51,1
945,white,42,1
945,white,19,1
945,white,38,1
945,white,14,1
945,white,52,1
945,white,5,1
945,black,34,3
945,black,43,3
945,black,27,4
945,black,45,4
945,black,42,6
945,black,46,1
945,black,54,2
945,black,62,3
945,black,51,4
945,black,40,1
945,black,32,1
945,black,60,4
945,black,33,7
945,black,25,1
945,black,35,4
945,black,8,1
945,black,37,2
945,black,17,2
945,black,10,1
945,black,24,5
945,black,58,2
945,black,50,1
945,black,44,1
945,black,0,1
945,black,5,1
945,black,61,1
945,black,39,1
945,black,52,4
945,black,3,1
945,black,4,1
945,black,28,4
945,black,36,1
945,black,29,1
945,black,21,2
945,black,30,1
945,black,15,1
535,white,27,10
535,white,26,7
535,white,18,15
535,white,11,15
535,white,34,6
535,white,21,16
535,white,20,5
535,white,16,8
535,white,19,13
535,white,6,11
535,white,28,8
535,white,2,5
535,white,10,8
535,white,17,9
535,white,7,1
535,white,29,13
535,white,22,15
535,white,3,10
535,white,14,6
535,white,9,9
535,white,4,13
535,white,36,5
535,white,35,10
535,white,53,3
535,white,59,3
535,white,25,9
535,white,23,5
535,white,24,5
535,white,33,8
535,white,0,4
535,white,5,4
535,white,42,4
535,white,32,4
535,white,1,5
535,white,12,8
535,white,38,4
535,white,45,3
535,white,37,2
535,white,30,2
535,white,13,2
535,white,47,2
535,white,41,1
535,white,50,1
535,white,44,1
535,white,31,2
535,white,52,1
535,white,54,1
535,white,63,1
535,white,39,1
535,white,8,1
535,black,44,7
535,black,45,20
535,black,25,4
535,black,34,10
535,black,62,10
535,black,40,5
535,black,18,8
535,black,43,6
535,black,41,3
535,black,28,6
535,black,49,2
535,black,58,6
535,black,21,8
535,black,38,5
535,black,39,7
535,black,37,9
535,black,29,8
535,black,59,3
535,black,46,7
535,black,54,6
535,black,35,15
535,black,42,17
535,black,11,3
535,black,52,7
535,black,36,6
535,black,51,5
535,black,53,4
535,black,60,7
535,black,16,3
535,black,23,3
535,black,33,5
535,black,14,2
535,black,32,4
535,black,9,6
535,black,1,2
535,black,10,3
535,black,56,1
535,black,8,2
535,black,47,5
535,black,4,2
535,black,19,6
535,black,27,8
535,black,26,7
535,black,12,4
535,black,30,3
535,black,31,5
535,black,22,4
535,black,15,4
535,black,7,2
535,black,24,4
535,black,57,2
535,black,61,1
535,black,55,2
535,black,20,1
535,black,6,2
535,black,13,1
535,black,17,1
535,black,0,1
535,black,3,1
895,white,28,5
895,white,27,2
895,white,36,1
895,white,21,2
895,white,30,2
895,white,31,1
895,white,16,1
895,white,18,1
895,white,20,2
895,white,25,2
895,white,19,1
895,white,39,1
895,white,35,2
895,white,14,2
895,white,5,4
895,white,38,2
895,white,11,1
895,white,61,1
895,white,37,2
895,white,26,2
895,white,44,2
895,white,45,1
895,white,12,1
895,white,6,2
895,black,42,3
895,black,35,2
895,black,44,3
895,black,52,3
895,black,46,1
895,black,34,2
895,black,41,1
895,black,32,1
895,black,25,2
895,black,26,1
895,black,20,1
895,black,61,4
895,black,51,1
895,black,45,4
895,black,62,1
895,black,38,2
895,black,30,1
895,black,31,1
895,black,33,1
895,black,63,1
895,black,36,2
895,black,47,1
895,black,27,1
895,black,39,1
895,black,23,1
436,white,28,18
436,white,21,18
436,white,26,11
436,white,23,11
436,white,35,11
436,white,17,2
436,white,38,9
436,white,29,17
436,white,24,9
436,white,42,5
436,white,31,5
436,white,44,6
436,white,27,20
436,white,18,26
436,white,45,6
436,white,47,1
436,white,6,13
436,white,4,8
436,white,43,5
436,white,52,2
436,white,60,1
436,white,3,6
436,white,58,2
436,white,49,4
436,white,1,5
436,white,50,2
436,white,2,7
436,white,19,21
436,white,16,6
436,white,48,4
436,white,11,15
436,white,36,11
436,white,51,3
436,white,12,12
436,white,22,8
436,white,33,14
436,white,20,8
436,white,56,3
436,white,32,3
436,white,30,8
436,white,25,8
436,white,59,1
436,white,53,1
436,white,14,4
436,white,13,3
436,white,5,7
436,white,7,3
436,white,34,3
436,white,39,2
436,white,0,1
436,white,40,3
436,white,41,4
436,white,46,1
436,white,15,5
436,white,10,2
436,white,37,2
436,black,45,22
436,black,36,19
436,black,42,23
436,black,35,18
436,black,44,14
436,black,28,10
436,black,43,14
436,black,57,3
436,black,47,3
436,black,32,6
436,black,33,8
436,black,61,5
436,black,52,7
436,black,9,3
436,black,53,1
436,black,60,4
436,black,0,1
436,black,8,3
436,black,25,6
436,black,17,4
436,black,49,2
436,black,18,6
436,black,51,12
436,black,34,11
436,black,41,6
436,black,26,8
436,black,19,6
436,black,10,3
436,black,2,5
436,black,1,2
436,black,3,3
436,black,37,8
436,black,50,6
436,black,62,11
436,black,59,4
436,black,27,12
436,black,31,6
436,black,30,13
436,black,46,12
436,black,58,12
436,black,29,6
436,black,39,9
436,black,14,3
436,black,48,1
436,black,11,1
436,black,38,5
436,black,54,4
436,black,40,3
436,black,24,4
436,black,22,6
436,black,16,3
436,black,12,1
436,black,20,1
436,black,21,5
436,black,56,4
436,black,13,1
436,black,15,4
436,black,63,3
436,black,23,3
436,black,5,1
436,black,4,1
624,white,27,12
624,white,21,11
624,white,26,5
624,white,47,2
624,white,18,7
624,white,28,7
624,white,19,7
624,white,23,2
624,white,20,7
624,white,11,3
624,white,44,5
624,white,38,4
624,white,54,2
624,white,2,2
624,white,36,5
